date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:08:05	8053/8053	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:53:48%20GMT	https://www.classcentral.com/subject/foundations-of-mathematics	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/foundations-of-mathematics.53.delayed	(from https://www.classcentral.com/)
00:08:05	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:53:48%20GMT	https://www.classcentral.com/subject/calculus	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/calculus.54.delayed	(from https://www.classcentral.com/)
00:08:05	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:53:48%20GMT	https://www.classcentral.com/subject/discrete-mathematics	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/discrete-mathematics.55.delayed	(from https://www.classcentral.com/)
00:08:05	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:53:49%20GMT	https://www.classcentral.com/subject/trigonometry	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/trigonometry.56.delayed	(from https://www.classcentral.com/)
00:08:05	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:53:49%20GMT	https://www.classcentral.com/subject/geometry	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/geometry.57.delayed	(from https://www.classcentral.com/)
00:08:05	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:53:51%20GMT	https://www.classcentral.com/subject/precalculus	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/precalculus.59.delayed	(from https://www.classcentral.com/)
00:08:05	763493/763493	------	200	untouched ('OK')	text/html	date:Tue,%2014%20Mar%202023%2004:53:50%20GMT	https://www.classcentral.com/subject/algebra	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/algebra.html	(from https://www.classcentral.com/)
00:08:05	8148/8148	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:53:52%20GMT	https://www.classcentral.com/subject/number-theory	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/number-theory.5a.delayed	(from https://www.classcentral.com/)
00:08:05	7913/7913	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:53:51%20GMT	https://www.classcentral.com/subject/combinatorics	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/combinatorics.5b.delayed	(from https://www.classcentral.com/)
00:08:05	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:53:52%20GMT	https://www.classcentral.com/subject/mathematical-logic	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/mathematical-logic.5c.delayed	(from https://www.classcentral.com/)
00:08:05	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:53:52%20GMT	https://www.classcentral.com/subject/linear-programming	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/linear-programming.5d.delayed	(from https://www.classcentral.com/)
00:08:05	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:53:53%20GMT	https://www.classcentral.com/subject/management-and-leadership	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/management-and-leadership.5e.delayed	(from https://www.classcentral.com/)
00:08:05	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:53:54%20GMT	https://www.classcentral.com/subject/entrepreneurship	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/entrepreneurship.60.delayed	(from https://www.classcentral.com/)
00:08:05	805644/805644	------	200	untouched ('OK')	text/html	date:Tue,%2014%20Mar%202023%2004:53:54%20GMT	https://www.classcentral.com/subject/finance	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/finance.html	(from https://www.classcentral.com/)
00:08:05	8109/8109	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:53:55%20GMT	https://www.classcentral.com/subject/marketing	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/marketing.61.delayed	(from https://www.classcentral.com/)
00:08:05	7942/7942	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:53:55%20GMT	https://www.classcentral.com/subject/strategic-management	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/strategic-management.62.delayed	(from https://www.classcentral.com/)
00:08:05	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:53:55%20GMT	https://www.classcentral.com/subject/industry-specific	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/industry-specific.63.delayed	(from https://www.classcentral.com/)
00:08:05	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:53:56%20GMT	https://www.classcentral.com/subject/business-intelligence	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/business-intelligence.64.delayed	(from https://www.classcentral.com/)
00:08:05	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:53:56%20GMT	https://www.classcentral.com/subject/accounting	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/accounting.65.delayed	(from https://www.classcentral.com/)
00:08:05	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:53:58%20GMT	https://www.classcentral.com/subject/project-management	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/project-management.67.delayed	(from https://www.classcentral.com/)
00:08:05	764216/764216	------	200	untouched ('OK')	text/html	date:Tue,%2014%20Mar%202023%2004:53:57%20GMT	https://www.classcentral.com/subject/human-resources	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/human-resources.html	(from https://www.classcentral.com/)
00:08:05	7897/7897	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:53:58%20GMT	https://www.classcentral.com/subject/sales	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/sales.68.delayed	(from https://www.classcentral.com/)
00:08:05	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:53:58%20GMT	https://www.classcentral.com/subject/design-thinking	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/design-thinking.69.delayed	(from https://www.classcentral.com/)
00:08:05	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:53:59%20GMT	https://www.classcentral.com/subject/business-software	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/business-software.6a.delayed	(from https://www.classcentral.com/)
00:08:05	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:53:59%20GMT	https://www.classcentral.com/subject/risk-management	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/risk-management.6b.delayed	(from https://www.classcentral.com/)
00:08:05	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:53:59%20GMT	https://www.classcentral.com/subject/csr	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/csr.6c.delayed	(from https://www.classcentral.com/)
00:08:05	8131/8131	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:54:01%20GMT	https://www.classcentral.com/subject/nonprofit	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/nonprofit.6e.delayed	(from https://www.classcentral.com/)
00:08:05	739606/739606	------	200	untouched ('OK')	text/html	date:Tue,%2014%20Mar%202023%2004:54:01%20GMT	https://www.classcentral.com/subject/customer-service	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/customer-service.html	(from https://www.classcentral.com/)
00:08:05	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:54:01%20GMT	https://www.classcentral.com/subject/innovation	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/innovation.6f.delayed	(from https://www.classcentral.com/)
00:08:05	7970/7970	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:54:01%20GMT	https://www.classcentral.com/subject/operations-management	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/operations-management.70.delayed	(from https://www.classcentral.com/)
00:08:05	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:54:02%20GMT	https://www.classcentral.com/subject/history	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/history.71.delayed	(from https://www.classcentral.com/)
00:08:05	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:54:02%20GMT	https://www.classcentral.com/subject/literature	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/literature.72.delayed	(from https://www.classcentral.com/)
00:08:05	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:54:03%20GMT	https://www.classcentral.com/subject/language-learning	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/language-learning.73.delayed	(from https://www.classcentral.com/)
00:08:05	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:54:04%20GMT	https://www.classcentral.com/subject/philosophy	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/philosophy.75.delayed	(from https://www.classcentral.com/)
00:08:05	828290/828290	------	200	untouched ('OK')	text/html	date:Tue,%2014%20Mar%202023%2004:54:04%20GMT	https://www.classcentral.com/subject/grammar-writing	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/grammar-writing.html	(from https://www.classcentral.com/)
00:08:05	8103/8103	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:54:05%20GMT	https://www.classcentral.com/subject/religion	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/religion.76.delayed	(from https://www.classcentral.com/)
00:08:05	7828/7828	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:54:05%20GMT	https://www.classcentral.com/subject/esl	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/esl.77.delayed	(from https://www.classcentral.com/)
00:08:05	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:54:05%20GMT	https://www.classcentral.com/subject/culture	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/culture.78.delayed	(from https://www.classcentral.com/)
00:08:05	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:54:06%20GMT	https://www.classcentral.com/subject/sports	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/sports.79.delayed	(from https://www.classcentral.com/)
00:08:05	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:54:06%20GMT	https://www.classcentral.com/subject/journalism	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/journalism.7a.delayed	(from https://www.classcentral.com/)
00:08:05	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:54:08%20GMT	https://www.classcentral.com/subject/linguistics	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/linguistics.7c.delayed	(from https://www.classcentral.com/)
00:08:05	765659/765659	------	200	untouched ('OK')	text/html	date:Tue,%2014%20Mar%202023%2004:54:07%20GMT	https://www.classcentral.com/subject/ethics	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/ethics.html	(from https://www.classcentral.com/)
00:08:05	7831/7831	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:54:08%20GMT	https://www.classcentral.com/subject/food	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/food.7d.delayed	(from https://www.classcentral.com/)
00:08:05	8158/8158	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:54:09%20GMT	https://www.classcentral.com/subject/library-science	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/library-science.7e.delayed	(from https://www.classcentral.com/)
00:08:05	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:54:09%20GMT	https://www.classcentral.com/subject/reading	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/reading.7f.delayed	(from https://www.classcentral.com/)
00:08:05	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:54:09%20GMT	https://www.classcentral.com/subject/crisis-management	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/crisis-management.80.delayed	(from https://www.classcentral.com/)
00:08:05	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:54:09%20GMT	https://www.classcentral.com/subject/electrical-engineering	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/electrical-engineering.81.delayed	(from https://www.classcentral.com/)
00:08:05	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:54:11%20GMT	https://www.classcentral.com/subject/civil-engineering	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/civil-engineering.83.delayed	(from https://www.classcentral.com/)
00:08:05	774801/774801	------	200	untouched ('OK')	text/html	date:Tue,%2014%20Mar%202023%2004:54:11%20GMT	https://www.classcentral.com/subject/mechanical-engineering	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/mechanical-engineering.html	(from https://www.classcentral.com/)
00:08:05	8125/8125	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:54:12%20GMT	https://www.classcentral.com/subject/robotics	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/robotics.84.delayed	(from https://www.classcentral.com/)
00:08:05	7895/7895	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:54:11%20GMT	https://www.classcentral.com/subject/nanotechnology	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/nanotechnology.85.delayed	(from https://www.classcentral.com/)
00:08:05	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:54:12%20GMT	https://www.classcentral.com/subject/gis	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/gis.86.delayed	(from https://www.classcentral.com/)
00:08:05	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:54:12%20GMT	https://www.classcentral.com/subject/textiles	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/textiles.87.delayed	(from https://www.classcentral.com/)
00:08:05	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:54:13%20GMT	https://www.classcentral.com/subject/manufacturing	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/manufacturing.88.delayed	(from https://www.classcentral.com/)
00:08:05	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:54:15%20GMT	https://www.classcentral.com/subject/cad	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/cad.8a.delayed	(from https://www.classcentral.com/)
00:08:05	754131/754131	------	200	untouched ('OK')	text/html	date:Tue,%2014%20Mar%202023%2004:54:14%20GMT	https://www.classcentral.com/subject/bim	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/bim.html	(from https://www.classcentral.com/)
00:08:05	8177/8177	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:54:15%20GMT	https://www.classcentral.com/subject/chemical-engineering	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/chemical-engineering.8b.delayed	(from https://www.classcentral.com/)
00:08:05	7916/7916	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:54:15%20GMT	https://www.classcentral.com/subject/energy-systems	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/energy-systems.8c.delayed	(from https://www.classcentral.com/)
00:08:05	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:54:15%20GMT	https://www.classcentral.com/subject/aerospace-engineering	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/aerospace-engineering.8d.delayed	(from https://www.classcentral.com/)
00:08:05	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:54:16%20GMT	https://www.classcentral.com/subject/chemistry	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/chemistry.8e.delayed	(from https://www.classcentral.com/)
00:08:05	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:54:16%20GMT	https://www.classcentral.com/subject/physics	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/physics.8f.delayed	(from https://www.classcentral.com/)
00:08:05	8110/8110	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:54:18%20GMT	https://www.classcentral.com/subject/astronomy	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/astronomy.91.delayed	(from https://www.classcentral.com/)
00:08:05	785170/785170	------	200	untouched ('OK')	text/html	date:Tue,%2014%20Mar%202023%2004:54:17%20GMT	https://www.classcentral.com/subject/environmental-science	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/environmental-science.html	(from https://www.classcentral.com/)
00:08:05	8122/8122	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:54:18%20GMT	https://www.classcentral.com/subject/biology	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/biology.92.delayed	(from https://www.classcentral.com/)
00:08:05	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:54:18%20GMT	https://www.classcentral.com/subject/agriculture	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/agriculture.93.delayed	(from https://www.classcentral.com/)
00:08:05	7929/7929	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:54:18%20GMT	https://www.classcentral.com/subject/materials-science	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/materials-science.94.delayed	(from https://www.classcentral.com/)
00:08:05	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:54:19%20GMT	https://www.classcentral.com/subject/earth-science	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/earth-science.95.delayed	(from https://www.classcentral.com/)
00:08:05	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:54:19%20GMT	https://www.classcentral.com/subject/applied-science	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/applied-science.96.delayed	(from https://www.classcentral.com/)
00:08:05	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:54:19%20GMT	https://www.classcentral.com/subject/forensic-science	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/forensic-science.97.delayed	(from https://www.classcentral.com/)
00:08:05	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:54:21%20GMT	https://www.classcentral.com/subject/k12	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/k12.99.delayed	(from https://www.classcentral.com/)
00:08:05	633661/633661	------	200	untouched ('OK')	text/html	date:Tue,%2014%20Mar%202023%2004:54:20%20GMT	https://www.classcentral.com/subject/meteorology	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/meteorology.html	(from https://www.classcentral.com/)
00:08:05	7926/7926	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:54:21%20GMT	https://www.classcentral.com/subject/higher-education	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/higher-education.9a.delayed	(from https://www.classcentral.com/)
00:08:05	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:54:22%20GMT	https://www.classcentral.com/subject/stem	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/stem.9b.delayed	(from https://www.classcentral.com/)
00:08:05	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:54:22%20GMT	https://www.classcentral.com/subject/teacher-development	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/teacher-development.9c.delayed	(from https://www.classcentral.com/)
00:08:05	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:54:23%20GMT	https://www.classcentral.com/subject/course-development	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/course-development.9d.delayed	(from https://www.classcentral.com/)
00:08:05	8161/8161	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:54:23%20GMT	https://www.classcentral.com/subject/online-education	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/online-education.9e.delayed	(from https://www.classcentral.com/)
00:08:05	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:54:24%20GMT	https://www.classcentral.com/subject/pedagogy	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/pedagogy.a0.delayed	(from https://www.classcentral.com/)
00:08:05	769102/769102	------	200	untouched ('OK')	text/html	date:Tue,%2014%20Mar%202023%2004:54:24%20GMT	https://www.classcentral.com/subject/test-prep	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/test-prep.html	(from https://www.classcentral.com/)
00:08:05	7876/7876	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:54:25%20GMT	https://www.classcentral.com/subject/sociology	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/sociology.a1.delayed	(from https://www.classcentral.com/)
00:08:05	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:54:25%20GMT	https://www.classcentral.com/subject/economics	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/economics.a2.delayed	(from https://www.classcentral.com/)
00:08:05	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:54:26%20GMT	https://www.classcentral.com/subject/psychology	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/psychology.a3.delayed	(from https://www.classcentral.com/)
00:08:05	8166/8166	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:54:26%20GMT	https://www.classcentral.com/subject/anthropology	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/anthropology.a4.delayed	(from https://www.classcentral.com/)
00:08:05	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:54:26%20GMT	https://www.classcentral.com/subject/political-science	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/political-science.a5.delayed	(from https://www.classcentral.com/)
00:08:05	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:54:28%20GMT	https://www.classcentral.com/subject/urban-planning	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/urban-planning.a7.delayed	(from https://www.classcentral.com/)
00:08:05	785931/785931	------	200	untouched ('OK')	text/html	date:Tue,%2014%20Mar%202023%2004:54:27%20GMT	https://www.classcentral.com/subject/law	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/law.html	(from https://www.classcentral.com/)
00:08:05	7889/7889	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:54:28%20GMT	https://www.classcentral.com/subject/human-rights	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/human-rights.a8.delayed	(from https://www.classcentral.com/)
00:08:05	8151/8151	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:54:29%20GMT	https://www.classcentral.com/subject/sustainability	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/sustainability.a9.delayed	(from https://www.classcentral.com/)
00:08:05	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:54:29%20GMT	https://www.classcentral.com/subject/governance	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/governance.aa.delayed	(from https://www.classcentral.com/)
00:08:05	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:54:29%20GMT	https://www.classcentral.com/subject/archaeology	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/archaeology.ab.delayed	(from https://www.classcentral.com/)
00:08:05	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:54:29%20GMT	https://www.classcentral.com/subject/social-work	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/social-work.ac.delayed	(from https://www.classcentral.com/)
00:08:05	7913/7913	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:54:31%20GMT	https://www.classcentral.com/subject/digital-media	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/digital-media.af.delayed	(from https://www.classcentral.com/)
00:08:05	757140/757140	------	200	untouched ('OK')	text/html	date:Tue,%2014%20Mar%202023%2004:54:31%20GMT	https://www.classcentral.com/subject/childhood-development	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/childhood-development.html	(from https://www.classcentral.com/)
00:08:05	788850/788850	------	200	untouched ('OK')	text/html	date:Tue,%2014%20Mar%202023%2004:54:31%20GMT	https://www.classcentral.com/subject/music	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/music.html	(from https://www.classcentral.com/)
00:08:06	7882/7882	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:54:32%20GMT	https://www.classcentral.com/subject/visual-arts	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/visual-arts.b0.delayed	(from https://www.classcentral.com/)
00:08:06	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:54:32%20GMT	https://www.classcentral.com/subject/design-and-creativity	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/design-and-creativity.b1.delayed	(from https://www.classcentral.com/)
00:08:06	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:54:33%20GMT	https://www.classcentral.com/subject/bioinformatics	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/bioinformatics.b2.delayed	(from https://www.classcentral.com/)
00:08:06	156/156	------	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2014%20Mar%202023%2004:54:34%20GMT	https://www.classcentral.com/subject/data-mining	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/data-mining.b4.delayed	(from https://www.classcentral.com/)
00:08:06	765044/765044	------	200	untouched ('OK')	text/html	date:Tue,%2014%20Mar%202023%2004:54:34%20GMT	https://www.classcentral.com/subject/big-data	C:/My%20Web%20Sites/proyecto_final/www.classcentral.com/subject/big-data.html	(from https://www.classcentral.com/)
